seq_id,label,abs_heading_deg,abs_lateral_m
61217e824857a73cc428f04384150afe,right-turn,31.67817,1.5351562
61254ab8bea022ec5860b2d0723ec24a,straight,0.23362204,0.029785156
6128bb7c140505d7a8c648ae9fc140fd,lane-change-left,4.3301773,5.7461243
61299b09568e3455470309f22c7aacfa,left-turn,30.195356,1.5
613af7870ed59792996dace2d4963573,left-turn,30.762306,0.9658203
61b71919fef7978a8b3ccc77688572ca,right-turn,32.61303,1.3549805
61cb6fe96406fdc3c2ef341a338e42d3,left-turn,31.57615,2.2429962
61cd64a69af1d677c4ed5b337b7fd421,lane-change-right,22.492321,9.1640625
61d1e717f8c13c3706a645c2f0976828,left-turn,31.49456,0.80859375
61f9387ee5b77c75868e058b6c3b201a,straight,0.09017802,0.0016479492
62236c0deda97531c63c99614c74937e,left-turn,31.607973,2.1435547
62424db49d30f1487f147cf1f3a69db2,lane-change-right,12.935903,2.631836
6274d4b56b21963559bd1f6516d59e58,left-turn,179.26529,0.9616699
62a89c9ad9483815c6ac3d2257e371b3,right-turn,30.161278,7.9067383
62b3dc0e84cec82e80c14810a0e26e97,lane-change-left,7.843214,3.0161133
62d8270da2d3c4c0b6b4edb5bd66b0a2,straight,0.9258499,0.90252686
62e4dc179a6323f6d9092c16ec95ab90,left-turn,30.206827,8.636719
63240cd520e7ce3ef738308aa94d9c5e,right-turn,32.914753,1.4765625
633acd4421856b5f46c775bd53d4502a,straight,0.12759326,0.87323
63649a0e956e6c583d5942f292c617b9,straight,0.40845415,0.24414062
636b34fa3c2ac7f88acfc31b86916669,left-turn,30.375496,1.3486328
636b65a9c3baef947a42753bef0c34f8,right-turn,30.528368,3.2646484
6385a177e6b18b911fb68f20ede6f2af,lane-change-left,9.110196,2.5354614
63ca72786d681923b7019f239187419a,right-turn,32.200737,2.1367188
63d2e1f246016571c00a9101f65d64af,lane-change-right,17.172815,2.5619507
63df8d1b5af7c9e654a10f1688277d74,right-turn,32.48846,1.8529053
63ec25468954b1f19c342062e01bbe4f,right-turn,30.842752,1.7207031
6414586e48de3ab84baba1465ad21414,right-turn,37.361534,2.261963
6430d727a04c3cb7db163ff3f523c459,left-turn,31.216972,2.0961914
64442bc0f0558da6a7bcb9c47f96a386,straight,2.8772528,0.13061523
645e94a60cc2fde29de84e93199dbb91,lane-change-left,13.286311,2.5077515
64790e5b45cd368a61ea0984ad4f1a41,left-turn,31.685482,3.1476974
6499f70efeb6f46147f2026a7dd79069,straight,0.07282301,0.11328125
64a2e582201ccd3b06b683ca6e3332dd,straight,0.032679465,0.009216309
64c80553da7d33ccd8dddc6698704719,straight,1.0127593,0.22302246
650600741684c633369b61e2aa2cf40e,right-turn,32.301647,2.6347656
65141cbd8823a1b61406445b028b0fc9,lane-change-right,2.3120916,2.5090332
653bf403215adf646e379bb0f820cdf2,straight,0.5912732,0.9199219
65b0ca6cf5aee3a75a53a01d2d17f832,straight,3.477268,2.1074219
66c3d3db92abc8582cfcd9288113a73d,straight,0.12914805,0.0057373047
66cfc35624f896de4bad434f7ea8e36c,straight,0.13575459,0.80029297
66e81ed7af1554420a0e2ebd57756906,left-turn,30.280716,1.4355469
66f8fecc2fa9a42feeb7617bced04b0c,left-turn,30.914957,2.4160156
670234c5a12dd9c5331a87da871d7004,right-turn,31.715029,1.6529846
670439f14c52d50310c70771896d002d,straight,0.55789554,0.93896484
671560d3c7e812fcd74cfa0e60da3984,straight,1.3982043,0.453125
6721e108761f2234ab1c5c3058849892,straight,1.0328095,1.4804688
67608aa0bcf6c1b203ed10b2483dcbaf,lane-change-right,9.00238,2.5410156
676c96964e73fc60cb99db5ea972d1bf,lane-change-left,7.235352,2.5996094
67752cd18ac39229622bde7e9cefaece,straight,0.63797814,1.0111084
679d302918308d24479b7d02098278f3,straight,3.573586,0.2290039
67a5a02e55b949e7719f2a664b47c078,right-turn,31.69942,1.5004883
67e48b2418513be729659cf32babeed8,straight,0.0932753,0.0066223145
6840a321050f34329ef8bafd12b9ff27,right-turn,30.706131,1.4453125
68608d0de02cea890ca29c9a095fcae5,left-turn,31.526426,2.1015625
6885080ed502631a89e44c0ee1bb7e20,left-turn,30.285149,11.131592
6894e7e07fc0431d2120e8f733872960,straight,0.11823876,0.15820312
68a724de5d8c65882e1d2a1537231b10,right-turn,30.460838,1.1875
68e61e0fb93ce1ab657c7c4a6c789311,right-turn,30.179432,1.2692871
68fdb60549639e90d0b314dd20f8b6f6,lane-change-left,18.963696,2.5629272
69186face2093196935e66e81106b751,lane-change-right,5.1419435,4.091797
6928c602c72f1be12c34bba95bb22a37,left-turn,30.08453,2.2578125
693754d2c3954ce0b2aef9fe755f42d3,right-turn,30.032309,2.0488281
6974ef56bd2649be001090dddb0b5077,right-turn,31.441124,1.4428711
6997fb3a7ebabcbac22d4a245178dfdc,right-turn,31.465006,1.4609375
69a0a14a81c5bb776963749d2b632825,straight,0.08066555,0.022231579
69e1e49ae7245dabfb79cdec547f3816,lane-change-left,12.949503,2.5114746
69ecee9c4ae3c6d867fab574c6b38d8a,straight,0.004826996,0.009765625
6a02eb919870224408da971b8cb2ffbb,straight,0.023286782,0.0076293945
6a4714318d9658148f2769dbf8537c1f,right-turn,31.194004,3.203125
6a7fbc68e30ab710e70e48f7b1361bcd,straight,2.281649,0.796875
6aac9558d86e949c426cbf8e39f62908,lane-change-right,6.444541,2.5214844
6ab3036dddb4272da08e39d65ac34a12,straight,3.5717406,1.640625
6b00f6569d7d14cb146369c002ef6be2,right-turn,30.709488,0.06640625
6b0b11c1e03eb1a6aba713fb90f76b38,right-turn,32.002403,1.9472656
6b570abeb044cf89ca94d8b85ac1e78d,straight,0.65917444,0.009765625
6b5773b804293583647ea44fa2279fcc,right-turn,33.262413,0.25439453
6b8bd665bd359ba0dd9e243d54a319a5,straight,0.38054585,0.41796875
6b922203a45410202bfdd90f5ea9674e,straight,0.065349564,0.0087890625
6bbd312be5dd25527d474d6b290fcee7,lane-change-right,8.051412,2.5664062
6bca602a3faac6aa81715246c0130ac2,straight,0.14226945,0.09765625
6bddf517c978aca012a8859fa75db1bd,left-turn,31.009405,2.9506836
6be4f9b2820bf9ddb1bb03f5ff4542b8,straight,0.28633556,0.1751709
6c1656abc818898ccbf2bacb461ad0cb,left-turn,31.813885,1.5559082
6c1968916f97cf11f599d7a2f87827d0,right-turn,31.459303,1.6430054
6c3ff177c6c8b9ec5e0a9d030a070933,left-turn,30.898914,0.74241257
6c5cc1ca799f365c11ee543c6d2dc42e,lane-change-right,2.7086413,2.5703125
6c6b5761382617b2d37cd7f4cc2f2aba,straight,0.46089035,0.14601803
6c72aef9bd1f4dc77c4073730204366d,right-turn,50.82929,22.013672
6c7431d34c6773ef83e31d1938e2a256,right-turn,30.626354,1.519043
6c8b31ec351e58a4148d404ad95b110c,straight,0.2137793,0.29589844
6cddaf0f5afd82d1f96d584d715be617,straight,0.08010356,0.35388184
6d13675a0bdac0908c2bcf476d0f72d4,lane-change-right,16.013441,3.1035156
6d16c986acb4a164091375c3038c9d12,right-turn,32.767002,1.572876
6d3c12cdc72a778a7b972bb4da7c0978,straight,0.21481617,0.24105835
6d5de1422f116543822e55a229f7bced,lane-change-right,8.06412,4.868164
6dc9d9519644766bea21dc5549437466,right-turn,75.11888,19.923828
6e4f5827ef6b4c24f4c0ab93a4b8727e,lane-change-right,3.7929976,2.5949707
6e8afd7ad664ce155951ae7e47268436,right-turn,30.985258,2.4233398
6e8c9ff63d2a4708eee8d8119c70da43,left-turn,31.177872,2.3901367
6ea8c5deda9a20df56a42e2476a3caaf,straight,1.0087273,0.28125
6ee0abce785feb703a11661b903f7918,lane-change-left,1.3368163,4.517578
6effb3dba929e0dfbc2e87fb31e11e89,lane-change-left,9.363464,2.5390625
6f09e2bc670232f67d3628f7dcc37f0b,straight,1.4263859,0.8472042
6f193add639f9687274ca7f5228415d3,left-turn,31.526728,2.5666504
6f6deb21db493a017da18133c8813c46,left-turn,175.4518,0.03857422
6f802cd9b14ae4971b8de007fea4019b,lane-change-left,27.91356,17.394432
6f87d93f603ffd755e3cb1b2c407be48,left-turn,33.04244,1.8613281
6fb27873b1c3fc99ed1c7572f5b5b9a1,straight,0.44261882,0.18817139
6fb8e37b733965362c06adc79843e1a2,right-turn,32.028687,1.4521484
6ffcafb19ba620f76b9489ba69d94d8f,lane-change-right,3.9923089,2.5162964
70376c7f15ed290399d179d04aa10742,straight,1.5186014,1.0998535
704dc825c3e77e98716ac867f106e5d3,straight,0.1807004,0.0048828125
705bc76b5e7d00e700c39268d308b8cc,straight,1.3228472,0.2319336
7081b41a970d0ee5585638c76ef686e7,left-turn,31.081207,4.73291
708fd6fff7559c92a921221e280a0d99,straight,0.215509,0.025390625
70f0681024051269963372905496938a,straight,0.52691257,0.5720215
70f78bff4930deff47840eb2746e7e2f,left-turn,30.57321,13.810547
70fb08ecc8b64d4755130319dd5e4151,straight,0.48121732,0.4404297
7123a45605c1ca347202c04d645026ba,straight,1.2150794,0.6923828
7124d8f92f3a3c68c0806dc3d00c0143,straight,0.2797411,0.01171875
715c94054aa04562ce283a1863d1956a,straight,0.41445366,0.07763672
7196daaf3a6a56ed7294a7dfa1fd8527,right-turn,33.67366,1.5537109
71ae55d1b2d74c5d27e8279c34f7504e,lane-change-right,2.5808592,2.803711
71c437f8a223b4b8cdd94ed9210cfd13,lane-change-right,12.49228,5.963745
71dee7324da8bb9db22471dcccaf79da,straight,0.24825405,0.39892578
7243456e8ca88a65cd7ac3ede06b12f8,straight,0.18087684,0.09863281
725858c62e3bc7dade99766b0661abd6,lane-change-left,7.1269584,2.5812378
728fb4ad9bc820f375ec0f4ced1de012,right-turn,31.161873,1.6533203
7299eceb3eaf838ccd2a41852177961d,lane-change-left,3.439889,2.5009766
72b14340704fc587060a091b97ad799e,lane-change-right,8.059005,2.6230469
731a84ba988e8b674972ed9dfc0595d8,straight,0.63201123,0.62109375
731c0cfbe51a3e5c953e055ed53b8f39,lane-change-left,8.26529,4.701172
73afbeb4d9d10a692d52e3ebc3e1c549,lane-change-right,7.216213,2.5280762
73b74b9d571e8caaa53d93a119ee8c7e,lane-change-left,13.799211,2.572998
73bc57403cd930d538eb7bfeddc2f237,straight,0.18958846,0.09631348
73d12d508a2d06b998616442e2bc9904,straight,0.12495908,0.08105469
73dcd962fb55dc44b61ee7c1472d16fb,left-turn,78.50604,16.305664
73f5dd10b9ea0a1c60addb389f7e6165,straight,0.3804987,0.018676758
73f99122ae7a2b9dbd43529604284f70,straight,0.82994807,0.4807129
740115b5a8ae4342b2ccb7747b91502a,left-turn,31.131413,2.1115112
7404ea2577fa188f35f43a3e0713f717,left-turn,30.023027,1.8760986
741966418c00a9373df9a0594a6d150e,right-turn,30.981152,2.5800781
7431bf0aeb77803637d15badb5eebc2f,right-turn,32.40608,1.8847656
746a543769d5d8a0e2cf2324d08396cb,straight,0.025434932,0.0007324219
746f990b3e5ca8b147972e7167fc9c14,straight,0.36352655,0.2646767
74a23184d555b3964aab884f2201f180,lane-change-right,7.2817574,2.578125
74b03f6fa2507d6561b87eaab3661624,left-turn,30.827322,0.9445801
74b86f8bddf5f62a9eaac7ec8f2ecfcd,right-turn,31.85401,2.0141602
754e52459dc2606e53b36de9257d3f71,straight,2.5570328,0.8232422
75547e1fe31a940010e857cb92de8736,straight,0.0872209,0.004371643
759e3cdbeca4dfd9d232dc705e680c6a,left-turn,63.44122,22.139557
75a45f53c35b417dc8d59eb5a9dbd5a1,right-turn,30.0498,1.2304688
75d2845b1c52292b9003d4a086dccb27,lane-change-right,5.0623775,5.5183105
75d8c6e340b0a3191fe7c50e92e704d4,lane-change-right,3.115679,2.5751953
75ee2a404ae4ea895e487c5c4e1b8e29,right-turn,30.402126,1.9467773
760cc4ec18b48dfe3dfa96df97f5cd86,straight,0.07548165,0.020751953
763993e6a61f69b620f0edeb4eb221b0,straight,0.021982687,0.3031006
7662f1efa522d9474d75fb6a7cdb6509,right-turn,45.248947,3.808838
76841bd6d678c05c05aa552d56b59e50,right-turn,32.449814,2.0292969
76d5c0de5a64a60a731719bb174279e8,straight,1.8563437,0.29748535
77049e82bea72f3d4179774c8ed58279,right-turn,31.300085,2.3378906
77184b59e6df13ed3e4146f5f9891dfd,right-turn,31.555172,1.9941406
774010be10d91f5800a900e12a35fed3,right-turn,31.20638,1.9092407
776eb5e2804f9718190efdfb4e8fa680,straight,0.51113975,0.08331299
779fcada5dfcddf8f9f554ba453e88ac,right-turn,30.630419,1.5878906
7800be1ecf5c2473a0032792b127f838,right-turn,31.984312,1.8443604
783dd3c5f18426c0842839f444dbaf82,straight,0.25400358,0.0064697266
783e6047b83d9526a76f7cd4fe9093c2,lane-change-right,11.255398,2.508606
78af205307584f5d55c269758a0d7998,right-turn,32.20637,1.3291016
78c4766a17f397ffadedd71e5050c125,right-turn,30.682102,3.4489746
78c8d4e79fdf191ba205459ac20acfa8,right-turn,30.189148,7.4365234
78eea7c370bf9584beb0435996f2e3a3,lane-change-right,3.1322365,6.8514404
78f7905cd336355da76d0b674055db1e,straight,0.06943657,0.013061523
78ffaf552a9ec88defa802ced636263a,straight,5.9653497,1.5554047
7908c88bccf53bd2fa83c19a949b2f82,straight,0.14416018,0.0012207031
7912dc22830e509d6ac19608bfbf69e8,left-turn,31.338856,1.5869141
793898ef1f0cef6a0c754c7aab5af949,lane-change-right,3.4375768,2.5927734
793ccc4f629b89ad4810e8ec71041099,straight,0.47053358,0.07128906
794abdbc1f16cc8fb1c6740e3cd208d2,straight,0.4568964,0.39488983
794c9dfaa34d0fd32cf4f16ff888fd23,left-turn,30.653276,3.1791325
79855ab9d8129a8fa40d5918219b9503,straight,1.4905101,0.15136719
79a3f6fac6431688c4d16c3d1a257c82,straight,1.0254278,0.9765625
79aa0b7be0fe0a3b3f1345008d50f130,left-turn,30.88515,2.392212
79bd95b39381b316b2fec3b4c974fb1d,straight,0.5176008,0.16027832
79c4f5b6cf5894f56829d93b61e5e380,right-turn,30.161366,1.2111816
7a38b991c1a63fa56cd6f769fefe6960,lane-change-left,5.1548047,2.5195312
7a64702de398f2b7dd7b5f4712aaf750,right-turn,30.665943,1.9355469
7ad3d4b31e4b9c308cbc0123bb37f87b,stationary,0.1844256,0.0234375
7ad4cf54d6970313d961a8fb8d73760b,right-turn,31.055199,1.8017578
7ae36c27cd9727e4631e334bef8cd33c,left-turn,68.00912,7.117676
7b0a15ce69d580e3725f6f6512ab128a,left-turn,30.603224,5.2785645
7b1c3d29034ca1ef73e316f9223990f2,straight,1.52045,0.0234375
7b5b0644dfebf2ff6d84c85df707203d,left-turn,31.173275,2.253662
7b5eba756503112e9eea25b4753e30d1,right-turn,30.092842,1.3582764
7b8156ca7461a6a47ce795f742c675ff,straight,0.11205066,0.013183594
7b84c495e77174fc9bdc4adb21238a2c,straight,0.81734556,0.018066406
7b93fb8b05a6af728c22267d75911052,right-turn,34.126675,1.8388672
7bb3a6d91628d67308a97bcdbcc84c03,right-turn,30.328156,2.171875
7bd1f46026eb0848645538acc35b2240,left-turn,45.255486,4.1435547
7bd681f4e99f41a477f9171d8110610a,straight,0.38028437,0.023925781
7be20c8a6404be9f7c50667866ee005b,straight,1.8905566,0.5439453
7be27848435f6925cdc6e3acfd6612c5,lane-change-right,9.96615,2.7539062
7c01b365e21fbc2f56117bcb8d2c935f,straight,0.6435762,0.30029297
7c15617c988bc08b04ec0d8cb963a5fa,left-turn,30.221464,3.5825195
7c41fefb572ce4f8c7e0377b3da6cede,straight,0.39321375,1.0308838
7c47402203e6943ab1a73f4cbbec71a7,straight,3.9818947,0.42608643
7c580395860e0ac8fbce19d0f38d8edb,lane-change-left,1.9064299,2.5134735
7cde3eb1b5d878c0539cd4a6e42be8e9,straight,0.7412135,0.24414062
7cf7155d82597244b81510dbf403e7a2,straight,0.00935365,0.0068359375
7cf744f7d61876a19fab07541680e9c4,left-turn,32.06129,2.873169
7d0e5df56a7c5c86c7758044a4597e72,left-turn,30.32917,1.4168701
7d25214d381651b6781c166890f94240,straight,0.03786369,0.005004883
7d2869e8e38f056fd9781b0be049a10a,straight,5.5289736,0.5736084
7d6dae9cb89ff102a48699b2d817cbb2,right-turn,30.12568,1.746582
7d7009968e9c09b199a8a1fed7e711aa,right-turn,30.425188,1.8364258
7d76efb2c9ebecd842e252c59c35fcc4,right-turn,31.3926,1.3586426
7d9554c1aaf6fc56fc754fc8ddf76ea5,straight,0.29948714,0.3675499
7dbb56e9ffca01a22a2c889765400b39,right-turn,30.70066,2.7511597
7deb1648e456eb96124b1d41c18409cc,left-turn,61.570423,21.72773
7e3a5fa0c3009fe98cef572ece1daa0b,right-turn,31.035217,2.2138672
7e65cbe0cdb38fb5604ea173f5b95564,right-turn,178.21613,0.35131836
7efa5beb05669542165b2a66fb4490ba,lane-change-left,10.143326,2.5488281
7f3113ccf0ebdc4642696045ab37cfbf,right-turn,30.228855,2.2594604
7f87ac3f421f6b96269de449c0095771,left-turn,30.814837,2.9355469
7f8ff56b560d1b527f9d1b57e20e5532,right-turn,30.021914,2.4482422
7fd7ba6d886ff79cda1015b8c35c4a7d,straight,4.659018,2.3203125
7fe6ac6b8107a7718cfe3b633942c5e7,right-turn,30.302166,3.4042969
8002b97c8219c5806d0fa73fbe195cce,lane-change-right,4.854355,2.7910156
804e8135ce508a79e1e59226179a66be,left-turn,30.639647,1.9107666
8069aca81e4e489772112abbc731f42d,right-turn,81.84585,13.569336
807a4d340b634681cd9d8043617a0a6a,right-turn,30.463278,1.7124023
80839ace3aad7c5025f2a266b180d272,lane-change-left,3.476273,2.5186768
80b0e0d68009de5d22abb1efa94720a5,straight,0.05213195,0.0029296875
80b53d3a713350ebdaf92a891df6f60a,lane-change-left,5.531321,2.5029297
80d911b579aea359e12b28cce5ed8700,straight,0.20796925,0.001953125
80ed6a2febbc2017925a85d36af8c602,left-turn,77.60618,9.589355
80fb758fd0f7865d64d1d15ed7594d2a,right-turn,32.317497,1.9987183
810f3182045c34f25a2404a31f1b6122,left-turn,30.205711,4.7261963
811569f0987d9aa32f541676e8fc213b,right-turn,69.25896,12.448891
815561360bf3731eb6382bae61aa0951,right-turn,83.035515,16.654297
815ee2ffa94ba6acb62c6914f254a10c,right-turn,31.73692,1.6843147
81971dcc001c0af3ae44f88a0492d862,straight,0.06794799,0.0048828125
81c1ca6b646fb029f70eb6ecfc7221a7,right-turn,30.665672,3.1009827
81cb5be798fbe6857f19aa44fda2ea43,straight,0.06584182,0.14257812
82068b3a4dc901136677c7d9e131bc61,straight,0.083820164,0.25146484
821a4c6252de4ad546ac99462880383c,lane-change-left,9.779199,10.383789
823f0c290df508bc6f03e25ce05f75ec,left-turn,31.555492,1.7392578
8243aa4db485f110e6b5d8ce15592929,right-turn,70.779015,22.645508
824b0c2b064079ffb7cee6c862e3109b,straight,0.24095078,0.015014648
82649326289254de94a5eb3f9904b40d,straight,0.33112538,0.0087890625
82fbef7d50ccc98574dee894061a0aed,right-turn,30.378187,2.4170685
831528dbc483fddad67d09e8f2c13422,right-turn,33.483906,1.565918
831c5782d17eceda995faa790657ab57,lane-change-right,7.7518134,2.5830078
83203ee5895f0b012395c882be0bdb85,straight,0.93130106,0.41088867
834d2c0bd08dddbcb9501fdd7520072d,left-turn,31.741037,0.5755615
83555f6a5d48570a6ce2e25be016be3b,straight,0.04773695,0.0061035156
83924e09857380c69f4090840d3c5edb,lane-change-right,8.436643,2.5566406
83973be729437017b6052b926ffae8c0,left-turn,30.259943,2.7661133
83a0cd05513dad28023ad844cfca35e7,left-turn,30.230118,0.11584473
83af70dee36d655ace457c6d2a9ad841,right-turn,31.132242,1.8203125
83bea2efd2273085eed62d065d964093,straight,0.25744575,0.1640625
83c9268804196aa09dbd1ebefb0a91f8,straight,0.85155,0.39648438
83ca4236af610e30c7a51f9c61a9f40d,lane-change-left,13.615463,18.50592
83ea89ad6c264a73041485d3bca2275c,lane-change-right,7.931319,2.6503906
83ed0ead7d565a46d55eecc3b3fb35c5,straight,0.23435387,0.056640625
83f003c5cca13447b36a3e23aceb3edd,left-turn,31.840578,2.680664
83f7652c4da67f7ff6996efbe9ac1e0c,right-turn,55.752983,16.88678
84176c12e42e81a20ebf80779ce39657,left-turn,31.039473,1.3295898
841cea6f0c4e3416e3e1bb3e4f4c89dc,lane-change-right,17.254822,2.8084717
845e7da1fdfbd8c8d758a373ed55f029,left-turn,31.357237,4.664795
8463f764a16ca4a96886dda6f781a73f,lane-change-right,0.534671,5.3740234
84703b69db5a8dbe4b9e7ac1508ea443,right-turn,31.472458,0.8569336
847f26558648bf3d61bff2b3977f433c,lane-change-right,5.131394,5.1938477
849e55cf3d8ae4bad178c618aba06179,straight,0.6556877,0.00390625
84fcc7e412c81a982cbc3121fee017cc,straight,15.255985,0.4921875
850898ae0bd1bcd555d297d34594bdae,right-turn,31.553526,1.2382812
851eb1ba391495a18cf3d7371e32924b,left-turn,30.60985,3.1425781
85762077cea1b366ecb6f9ae9fe494f7,right-turn,31.432764,1.3203125
85997a48a48104970ad9347a6edba214,left-turn,30.745514,1.8690968
859cf93d01347552c6973eb464f58167,straight,0.29663917,0.35546875
85a65525fd20984bc8d1a4f04ee86798,left-turn,44.53635,2.9550781
85b27c502fee1289a26253dc32038ffe,left-turn,32.239925,2.1679688
85cf81308c2afac5c0e88dbcb8ee1286,straight,0.42384255,0.07861328
85f35f57dbbcf9602a64a7bb6e9a2480,straight,5.696268,1.5957031
866502c0b822f7848cbd9bfc5830d723,left-turn,30.29062,2.0212402
867522daf0760d1c993a392ec2468f66,left-turn,30.251234,2.553711
86887df5cd0c0a1610f0a1dd6d18171a,straight,0.6219906,0.8535156
86901a5262d98f52b3ea7cde02d1e9f5,left-turn,84.315506,21.40039
86959ff5c75b64287b9ebf00b8d16894,straight,1.0824393,0.3046875
869853d22581af2cd56b6710eb921c20,lane-change-left,3.8188686,2.5195312
87541f96750e18395ff8318173babb2e,lane-change-left,3.9672418,2.5996094
875cee1bc3d724c6eea0e5f726b03e58,lane-change-left,10.684437,2.609375
8777a1da447c079cbaadbc8d34497310,left-turn,31.610718,1.8596191
877f27225e14c5b4305c055ddf210a85,left-turn,32.293785,20.263672
879f9df1547978772361c8916350efbb,straight,1.545156,0.07022476
87a58c9f39b0a541bb6aaae9791a3560,right-turn,71.330574,13.349426
88625ef7bece9fb8fbcda3e7cb70d804,lane-change-right,8.33386,2.5083008
88ac41bbabdf92476eafb93f72e033c1,lane-change-left,23.329678,7.4450684
88c040c00b8b648c9f39bcc185232b6d,straight,0.1469183,0.00390625
88c570f98758931201100d6e2e6a9958,straight,0.1604267,0.122558594
88c9477c215ed7091b5b324b4dd68c4f,lane-change-left,8.769898,2.5595703
88e91cdc725fc9e7c01cf3b5f97a4d6d,right-turn,30.593948,1.414917
88f857aecabb3515d12f85b2c4f96643,left-turn,31.011902,1.7156982
89212074486ee1018d6e9b2c6df4ed9c,straight,0.33734173,1.1210938
892b2e103ff988717767f8ffb2bd8334,lane-change-right,14.956315,2.5839844
896b5ed47c33b2c1fe319f15e31b7aa3,lane-change-right,3.411156,2.7636719
896c708c111d8692dc2c200ed6928769,right-turn,31.453074,0.94189453
899a93c5e7a584b7903a16d4d1133c3a,straight,0.21159925,0.061035156
89a78b51c2c97ac7653b662f4231ac20,lane-change-right,16.735401,2.529663
89d30a05004e7e9bfd2a3bbc6b445f2b,left-turn,82.34481,26.310547
8a4d7fbeab0a9306b10f81a008aee625,straight,0.23858845,0.004547119
8a8d3d1cbbaa43e0aa1b79f2f0a54570,lane-change-right,12.736014,5.123047
8a9a879d8cdf3ffe9f7e9aa2b8b57db5,right-turn,32.055714,1.6337891
8a9bc91b6436d7e5f79fc8616c7b0a47,lane-change-left,10.128345,2.6171875
8aa80fbe5c2a953f42e708b1b8fd0c43,straight,0.60685,0.25830078
8ab72fabcff7aa42d2b1f5912e562049,straight,0.94911665,0.0637207
8ab934bd32f678757450b658a13706ca,straight,1.3638767,1.2832031
8ad071c30a8ce8b3bbfc3bfb94d802a9,straight,0.3915826,0.034301758
8ad3017a2851714eae54df2fe5c472b6,straight,0.14631504,0.00021362305
8af90c1849bdd98e182a76d4a3d6385c,left-turn,30.415934,2.1425781
8b03d6067b43f294be748397d0ce5656,right-turn,30.230556,3.4397583
8b3dcd8ab51961abfe4f880d49137427,right-turn,31.645498,2.1992188
8b511b227922c4014c210b737e256429,right-turn,30.247683,0.4736328
8b999e0ead4c0944f58ad648e1d7ca3f,straight,9.672817,1.5297852
8babe36c1e94fe1d088edf57352b278f,straight,3.7119498,0.28015137
8bef7f653be02c95019ce0c53036ab54,lane-change-right,6.2504487,2.519043
8bfe4ed8b2911c487510033244464da2,straight,2.0808516,0.06677246
8c07eae9261203513afb25aac288dd9f,left-turn,30.804848,2.8562012
8c1d31e956be3ebf4ae3a4e36bc2d428,left-turn,30.993376,5.046875
8c532af5545ed223a586edf5db2f30c8,right-turn,30.601788,2.428833
8c59d32c7e833e82fcd8989807751717,right-turn,37.44136,8.640869
8c63574069fe98049aa858fac7b4fd66,left-turn,31.75283,2.709961
8cbf4298c1b71ea37b3e35c04b707a7b,lane-change-left,9.18772,2.508789
8cf69f39bffb9bc4d34f491757e412f8,left-turn,30.617414,1.8105469
8da82d06e0e498667dcfeb84bddc4d4e,straight,0.106541924,0.1550293
8dbb7106e8ffb455f7c865d2aa9de58f,lane-change-right,4.195866,2.5568848
8dd697642db29331611711a27ae1861f,left-turn,31.662077,1.7851562
8e23d3241ba27a31d9b87330ab627011,right-turn,30.350763,1.545166
8e30b38c9c538b412e135b1d15c58e68,straight,0.31178764,0.36315918
8e3c3e2e983b46611a624067398b4c95,straight,1.0179894,0.6738281
8e3cb4fe7006b5d82ee1fd6fa61db4ad,straight,0.50581336,0.26104736
8ea4ba08f5582f3010f50e7fd9b52603,right-turn,32.35566,1.855957
8eb4a9c6257b2139c55ec893315776ff,left-turn,31.76913,2.1904297
8eee9cd3d2e8dc19360498e180c84dcc,right-turn,31.691065,1.703125
8f5a778ce2b14a46724e3ed912cc6d6d,straight,0.94356275,1.137085
8f5b7777b204f062a056528c5aefd660,lane-change-left,7.6308,2.5117188
8f636a3a173a4943f8b5a1aea159b63a,lane-change-left,6.2301693,2.512207
8f71300fe9ccdcc7347e320a17768e06,right-turn,30.475039,1.1806641
8fb88e7e3046f40642497111aca31a37,lane-change-left,5.925364,2.5429688
901e0e7632830ea398114e9f3976323a,straight,0.01688372,0.0078125
9046d9fa368f5c7fd790cd2593a01109,right-turn,32.035206,2.9050293
904ffa368a2d4e023396ddf75b632a8b,lane-change-left,11.638999,2.575531
90567bc808eff2209e116c2160df08dd,right-turn,30.38714,1.7971802
906c181fa21e32cf734d3ee5fe83abb8,lane-change-right,27.517973,2.5585938
908c1ec127011f344f305d0112ab7257,straight,0.38887286,0.296875
908fdc22e61cd84a3cc0dd787b99b170,lane-change-left,5.2117643,2.5523682
90ea03080e0d0926fc7c46182ada68ee,right-turn,31.704569,1.796875
9129e559b46a6201c526aa0a34942454,lane-change-left,2.0328484,2.5107422
91363d23ce6a357eb20517e511f06307,straight,0.42180657,0.004638672
914ff4d463c3dcddb72b404704892870,left-turn,38.236095,6.045044
9164360979a21a6ffe6812e9d8b2ea16,right-turn,31.087557,1.4394531
9178c10600c5d8641296336046450cda,right-turn,43.129353,23.331146
9184ba2d24d84b767274779894a096b8,straight,0.052531503,0.20117188
918896c196d157e96fa93582e4bb4fcf,left-turn,31.663218,2.4851074
91b480f6db1448850f4058600f4cf1ea,straight,0.68109447,0.53222656
91b626d25845f7cdaa7f6d702a073b59,lane-change-left,29.317478,15.611328
91c8c941e8745d4fb868ad9d90093a24,left-turn,125.644615,1.5194092
91cc59a2fbbb75e2d34c482c1ee35e27,straight,0.7575687,0.21716309
