sequence_id,frame_id,npz_filename,filepath,day_night,first_frame_id,first_frame_brightness_score,scenario_cluster
62e779c32b94ff46ede44346d94a97f5,96,62e779c32b94ff46ede44346d94a97f5_96.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_96.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,97,62e779c32b94ff46ede44346d94a97f5_97.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_97.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,98,62e779c32b94ff46ede44346d94a97f5_98.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_98.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,99,62e779c32b94ff46ede44346d94a97f5_99.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_99.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,100,62e779c32b94ff46ede44346d94a97f5_100.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_100.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,101,62e779c32b94ff46ede44346d94a97f5_101.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_101.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,102,62e779c32b94ff46ede44346d94a97f5_102.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_102.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,103,62e779c32b94ff46ede44346d94a97f5_103.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_103.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,104,62e779c32b94ff46ede44346d94a97f5_104.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_104.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,105,62e779c32b94ff46ede44346d94a97f5_105.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_105.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,106,62e779c32b94ff46ede44346d94a97f5_106.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_106.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,107,62e779c32b94ff46ede44346d94a97f5_107.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_107.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,108,62e779c32b94ff46ede44346d94a97f5_108.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_108.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,109,62e779c32b94ff46ede44346d94a97f5_109.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_109.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,110,62e779c32b94ff46ede44346d94a97f5_110.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_110.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,111,62e779c32b94ff46ede44346d94a97f5_111.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_111.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,112,62e779c32b94ff46ede44346d94a97f5_112.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_112.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,113,62e779c32b94ff46ede44346d94a97f5_113.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_113.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,114,62e779c32b94ff46ede44346d94a97f5_114.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_114.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,115,62e779c32b94ff46ede44346d94a97f5_115.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_115.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,116,62e779c32b94ff46ede44346d94a97f5_116.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_116.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,117,62e779c32b94ff46ede44346d94a97f5_117.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_117.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,118,62e779c32b94ff46ede44346d94a97f5_118.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_118.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,119,62e779c32b94ff46ede44346d94a97f5_119.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_119.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,120,62e779c32b94ff46ede44346d94a97f5_120.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_120.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,121,62e779c32b94ff46ede44346d94a97f5_121.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_121.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,122,62e779c32b94ff46ede44346d94a97f5_122.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_122.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,123,62e779c32b94ff46ede44346d94a97f5_123.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_123.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,124,62e779c32b94ff46ede44346d94a97f5_124.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_124.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,125,62e779c32b94ff46ede44346d94a97f5_125.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_125.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,126,62e779c32b94ff46ede44346d94a97f5_126.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_126.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,127,62e779c32b94ff46ede44346d94a97f5_127.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_127.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,128,62e779c32b94ff46ede44346d94a97f5_128.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_128.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,129,62e779c32b94ff46ede44346d94a97f5_129.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_129.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,130,62e779c32b94ff46ede44346d94a97f5_130.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_130.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,131,62e779c32b94ff46ede44346d94a97f5_131.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_131.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,132,62e779c32b94ff46ede44346d94a97f5_132.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_132.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,133,62e779c32b94ff46ede44346d94a97f5_133.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_133.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,134,62e779c32b94ff46ede44346d94a97f5_134.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_134.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,135,62e779c32b94ff46ede44346d94a97f5_135.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_135.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,136,62e779c32b94ff46ede44346d94a97f5_136.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_136.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,137,62e779c32b94ff46ede44346d94a97f5_137.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_137.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,138,62e779c32b94ff46ede44346d94a97f5_138.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_138.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,139,62e779c32b94ff46ede44346d94a97f5_139.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_139.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,140,62e779c32b94ff46ede44346d94a97f5_140.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_140.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,141,62e779c32b94ff46ede44346d94a97f5_141.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_141.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,142,62e779c32b94ff46ede44346d94a97f5_142.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_142.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,143,62e779c32b94ff46ede44346d94a97f5_143.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_143.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,144,62e779c32b94ff46ede44346d94a97f5_144.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_144.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,145,62e779c32b94ff46ede44346d94a97f5_145.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_145.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,146,62e779c32b94ff46ede44346d94a97f5_146.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_146.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,147,62e779c32b94ff46ede44346d94a97f5_147.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_147.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,148,62e779c32b94ff46ede44346d94a97f5_148.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_148.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,149,62e779c32b94ff46ede44346d94a97f5_149.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_149.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,150,62e779c32b94ff46ede44346d94a97f5_150.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_150.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,151,62e779c32b94ff46ede44346d94a97f5_151.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_151.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,152,62e779c32b94ff46ede44346d94a97f5_152.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_152.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,153,62e779c32b94ff46ede44346d94a97f5_153.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_153.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,154,62e779c32b94ff46ede44346d94a97f5_154.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_154.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,155,62e779c32b94ff46ede44346d94a97f5_155.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_155.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,156,62e779c32b94ff46ede44346d94a97f5_156.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_156.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,157,62e779c32b94ff46ede44346d94a97f5_157.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_157.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,158,62e779c32b94ff46ede44346d94a97f5_158.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_158.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,159,62e779c32b94ff46ede44346d94a97f5_159.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_159.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,160,62e779c32b94ff46ede44346d94a97f5_160.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_160.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,161,62e779c32b94ff46ede44346d94a97f5_161.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_161.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,162,62e779c32b94ff46ede44346d94a97f5_162.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_162.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,163,62e779c32b94ff46ede44346d94a97f5_163.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_163.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,164,62e779c32b94ff46ede44346d94a97f5_164.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_164.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,165,62e779c32b94ff46ede44346d94a97f5_165.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_165.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,166,62e779c32b94ff46ede44346d94a97f5_166.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_166.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,167,62e779c32b94ff46ede44346d94a97f5_167.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_167.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,168,62e779c32b94ff46ede44346d94a97f5_168.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_168.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,169,62e779c32b94ff46ede44346d94a97f5_169.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_169.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,170,62e779c32b94ff46ede44346d94a97f5_170.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_170.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,171,62e779c32b94ff46ede44346d94a97f5_171.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_171.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,172,62e779c32b94ff46ede44346d94a97f5_172.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_172.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,173,62e779c32b94ff46ede44346d94a97f5_173.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_173.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,174,62e779c32b94ff46ede44346d94a97f5_174.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_174.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,175,62e779c32b94ff46ede44346d94a97f5_175.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_175.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,176,62e779c32b94ff46ede44346d94a97f5_176.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_176.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,177,62e779c32b94ff46ede44346d94a97f5_177.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_177.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,178,62e779c32b94ff46ede44346d94a97f5_178.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_178.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,179,62e779c32b94ff46ede44346d94a97f5_179.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_179.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,180,62e779c32b94ff46ede44346d94a97f5_180.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_180.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,181,62e779c32b94ff46ede44346d94a97f5_181.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_181.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,182,62e779c32b94ff46ede44346d94a97f5_182.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_182.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,183,62e779c32b94ff46ede44346d94a97f5_183.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_183.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,184,62e779c32b94ff46ede44346d94a97f5_184.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_184.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,185,62e779c32b94ff46ede44346d94a97f5_185.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_185.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,186,62e779c32b94ff46ede44346d94a97f5_186.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_186.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,187,62e779c32b94ff46ede44346d94a97f5_187.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_187.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,188,62e779c32b94ff46ede44346d94a97f5_188.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_188.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,189,62e779c32b94ff46ede44346d94a97f5_189.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_189.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,190,62e779c32b94ff46ede44346d94a97f5_190.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_190.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,191,62e779c32b94ff46ede44346d94a97f5_191.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_191.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,192,62e779c32b94ff46ede44346d94a97f5_192.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_192.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,193,62e779c32b94ff46ede44346d94a97f5_193.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_193.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,194,62e779c32b94ff46ede44346d94a97f5_194.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_194.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,195,62e779c32b94ff46ede44346d94a97f5_195.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_195.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,196,62e779c32b94ff46ede44346d94a97f5_196.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_196.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,197,62e779c32b94ff46ede44346d94a97f5_197.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_197.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,198,62e779c32b94ff46ede44346d94a97f5_198.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_198.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,199,62e779c32b94ff46ede44346d94a97f5_199.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_199.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,200,62e779c32b94ff46ede44346d94a97f5_200.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_200.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,201,62e779c32b94ff46ede44346d94a97f5_201.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_201.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,202,62e779c32b94ff46ede44346d94a97f5_202.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_202.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,203,62e779c32b94ff46ede44346d94a97f5_203.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_203.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,204,62e779c32b94ff46ede44346d94a97f5_204.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_204.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,205,62e779c32b94ff46ede44346d94a97f5_205.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_205.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,206,62e779c32b94ff46ede44346d94a97f5_206.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_206.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,207,62e779c32b94ff46ede44346d94a97f5_207.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_207.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,208,62e779c32b94ff46ede44346d94a97f5_208.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_208.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,209,62e779c32b94ff46ede44346d94a97f5_209.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_209.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,210,62e779c32b94ff46ede44346d94a97f5_210.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_210.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,211,62e779c32b94ff46ede44346d94a97f5_211.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_211.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,212,62e779c32b94ff46ede44346d94a97f5_212.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_212.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,213,62e779c32b94ff46ede44346d94a97f5_213.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_213.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,214,62e779c32b94ff46ede44346d94a97f5_214.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_214.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,215,62e779c32b94ff46ede44346d94a97f5_215.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_215.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,216,62e779c32b94ff46ede44346d94a97f5_216.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_216.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,217,62e779c32b94ff46ede44346d94a97f5_217.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_217.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,218,62e779c32b94ff46ede44346d94a97f5_218.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_218.npz,day,9,0.7965853,Foreign Object Debris
62e779c32b94ff46ede44346d94a97f5,219,62e779c32b94ff46ede44346d94a97f5_219.npz,..\data\processed\waymo_e2e\val\62e779c32b94ff46ede44346d94a97f5_219.npz,day,9,0.7965853,Foreign Object Debris
