sequence_id,label,day_night,first_frame_brightness_score
61cb6fe96406fdc3c2ef341a338e42d3,left-turn,night,0.05404943972826004
61cd64a69af1d677c4ed5b337b7fd421,lane-change-right,day,0.8500645756721497
61d1e717f8c13c3706a645c2f0976828,left-turn,night,0.044763170182704926
61f9387ee5b77c75868e058b6c3b201a,straight,day,0.7343882322311401
62236c0deda97531c63c99614c74937e,left-turn,day,0.8634456396102905
62424db49d30f1487f147cf1f3a69db2,lane-change-right,day,0.926278829574585
6274d4b56b21963559bd1f6516d59e58,left-turn,night,0.03310087323188782
62a89c9ad9483815c6ac3d2257e371b3,right-turn,day,0.860213577747345
62b3dc0e84cec82e80c14810a0e26e97,lane-change-left,night,0.09912116825580597
62d8270da2d3c4c0b6b4edb5bd66b0a2,straight,day,0.7802596688270569
62e4dc179a6323f6d9092c16ec95ab90,left-turn,day,0.843071460723877
63240cd520e7ce3ef738308aa94d9c5e,right-turn,night,0.05753760784864426
633acd4421856b5f46c775bd53d4502a,straight,day,0.5922403335571289
63649a0e956e6c583d5942f292c617b9,straight,night,0.06763317435979843
636b34fa3c2ac7f88acfc31b86916669,left-turn,night,0.09981723129749298
636b65a9c3baef947a42753bef0c34f8,right-turn,night,0.038403790444135666
6385a177e6b18b911fb68f20ede6f2af,lane-change-left,night,0.05601627379655838
63ca72786d681923b7019f239187419a,right-turn,day,0.7523497939109802
63d2e1f246016571c00a9101f65d64af,lane-change-right,day,0.5050333142280579
63df8d1b5af7c9e654a10f1688277d74,right-turn,night,0.0515781007707119
63ec25468954b1f19c342062e01bbe4f,right-turn,night,0.09367577731609344
6414586e48de3ab84baba1465ad21414,right-turn,day,0.8647923469543457
6430d727a04c3cb7db163ff3f523c459,left-turn,day,0.6545867919921875
64442bc0f0558da6a7bcb9c47f96a386,straight,day,0.7588934898376465
645e94a60cc2fde29de84e93199dbb91,lane-change-left,day,0.7381876707077026
64790e5b45cd368a61ea0984ad4f1a41,left-turn,day,0.8753334283828735
6499f70efeb6f46147f2026a7dd79069,straight,day,0.708576500415802
64a2e582201ccd3b06b683ca6e3332dd,straight,day,0.6303679347038269
64c80553da7d33ccd8dddc6698704719,straight,night,0.03858747333288193
650600741684c633369b61e2aa2cf40e,right-turn,day,0.8147062659263611
65141cbd8823a1b61406445b028b0fc9,lane-change-right,day,0.614022433757782
653bf403215adf646e379bb0f820cdf2,straight,day,0.7276020050048828
65b0ca6cf5aee3a75a53a01d2d17f832,straight,night,0.07528485357761383
66c3d3db92abc8582cfcd9288113a73d,straight,day,0.6395075917243958
66cfc35624f896de4bad434f7ea8e36c,straight,day,0.768768310546875
66e81ed7af1554420a0e2ebd57756906,left-turn,night,0.10589539259672165
66f8fecc2fa9a42feeb7617bced04b0c,left-turn,day,0.8981360197067261
670234c5a12dd9c5331a87da871d7004,right-turn,day,0.9416841864585876
670439f14c52d50310c70771896d002d,straight,day,0.5336148738861084
671560d3c7e812fcd74cfa0e60da3984,straight,night,0.04103623330593109
6721e108761f2234ab1c5c3058849892,straight,day,0.6057941317558289
67608aa0bcf6c1b203ed10b2483dcbaf,lane-change-right,day,0.8589892387390137
676c96964e73fc60cb99db5ea972d1bf,lane-change-left,night,0.13092590868473053
67752cd18ac39229622bde7e9cefaece,straight,day,0.8012319207191467
679d302918308d24479b7d02098278f3,straight,day,0.6535463333129883
67a5a02e55b949e7719f2a664b47c078,right-turn,night,0.05375512316823006
67e48b2418513be729659cf32babeed8,straight,day,0.5772354006767273
6840a321050f34329ef8bafd12b9ff27,right-turn,day,0.827913224697113
68608d0de02cea890ca29c9a095fcae5,left-turn,day,0.7277518510818481
6885080ed502631a89e44c0ee1bb7e20,left-turn,night,0.04570838436484337
6894e7e07fc0431d2120e8f733872960,straight,day,0.8441080451011658
68a724de5d8c65882e1d2a1537231b10,right-turn,day,0.8608675003051758
68e61e0fb93ce1ab657c7c4a6c789311,right-turn,day,0.6553390622138977
68fdb60549639e90d0b314dd20f8b6f6,lane-change-left,night,0.10361197590827942
69186face2093196935e66e81106b751,lane-change-right,day,0.7706929445266724
6928c602c72f1be12c34bba95bb22a37,left-turn,day,0.8267388343811035
693754d2c3954ce0b2aef9fe755f42d3,right-turn,night,0.042544808238744736
6974ef56bd2649be001090dddb0b5077,right-turn,night,0.043191783130168915
6997fb3a7ebabcbac22d4a245178dfdc,right-turn,day,0.655813992023468
69a0a14a81c5bb776963749d2b632825,straight,day,0.952317476272583
69e1e49ae7245dabfb79cdec547f3816,lane-change-left,day,0.7744343876838684
69ecee9c4ae3c6d867fab574c6b38d8a,straight,day,0.9549816250801086
6a02eb919870224408da971b8cb2ffbb,straight,day,0.7103286981582642
6a4714318d9658148f2769dbf8537c1f,right-turn,day,0.9841247200965881
6a7fbc68e30ab710e70e48f7b1361bcd,straight,night,0.09791077673435211
6aac9558d86e949c426cbf8e39f62908,lane-change-right,night,0.05310724303126335
6ab3036dddb4272da08e39d65ac34a12,straight,night,0.06461074203252792
6b00f6569d7d14cb146369c002ef6be2,right-turn,day,0.6599195599555969
6b0b11c1e03eb1a6aba713fb90f76b38,right-turn,day,0.7318863868713379
6b570abeb044cf89ca94d8b85ac1e78d,straight,night,0.0692942813038826
6b5773b804293583647ea44fa2279fcc,right-turn,day,0.5987564921379089
6b8bd665bd359ba0dd9e243d54a319a5,straight,night,0.051238711923360825
6b922203a45410202bfdd90f5ea9674e,straight,day,0.5748696327209473
6bbd312be5dd25527d474d6b290fcee7,lane-change-right,night,0.10171113163232803
6bca602a3faac6aa81715246c0130ac2,straight,day,0.9190605878829956
6bddf517c978aca012a8859fa75db1bd,left-turn,night,0.08973681181669235
6be4f9b2820bf9ddb1bb03f5ff4542b8,straight,day,0.6410819292068481
6c1656abc818898ccbf2bacb461ad0cb,left-turn,night,0.03454386070370674
6c1968916f97cf11f599d7a2f87827d0,right-turn,day,0.723491907119751
6c3ff177c6c8b9ec5e0a9d030a070933,left-turn,night,0.12139604240655899
6c5cc1ca799f365c11ee543c6d2dc42e,lane-change-right,day,0.7629998922348022
6c6b5761382617b2d37cd7f4cc2f2aba,straight,day,0.7096269726753235
6c72aef9bd1f4dc77c4073730204366d,right-turn,day,0.5986253023147583
6c7431d34c6773ef83e31d1938e2a256,right-turn,night,0.03728855028748512
6c8b31ec351e58a4148d404ad95b110c,straight,day,0.5228621959686279
6cddaf0f5afd82d1f96d584d715be617,straight,night,0.04283197596669197
6d13675a0bdac0908c2bcf476d0f72d4,lane-change-right,day,0.65584796667099
6d16c986acb4a164091375c3038c9d12,right-turn,day,0.7318184971809387
6d3c12cdc72a778a7b972bb4da7c0978,straight,day,0.6569885611534119
6d5de1422f116543822e55a229f7bced,lane-change-right,night,0.03923798352479935
6dc9d9519644766bea21dc5549437466,right-turn,day,0.9736782312393188
6e4f5827ef6b4c24f4c0ab93a4b8727e,lane-change-right,night,0.2947428524494171
6e8afd7ad664ce155951ae7e47268436,right-turn,night,0.10692766308784485
6e8c9ff63d2a4708eee8d8119c70da43,left-turn,day,0.6185692548751831
6ea8c5deda9a20df56a42e2476a3caaf,straight,night,0.030841747298836708
6ee0abce785feb703a11661b903f7918,lane-change-left,day,0.9882540106773376
6effb3dba929e0dfbc2e87fb31e11e89,lane-change-left,day,0.9368780255317688
6f09e2bc670232f67d3628f7dcc37f0b,straight,day,0.5140072703361511
6f193add639f9687274ca7f5228415d3,left-turn,night,0.06706441938877106
6f6deb21db493a017da18133c8813c46,left-turn,day,0.7767810225486755
6f802cd9b14ae4971b8de007fea4019b,lane-change-left,day,0.5674785375595093
6f87d93f603ffd755e3cb1b2c407be48,left-turn,day,0.7549431324005127
6fb27873b1c3fc99ed1c7572f5b5b9a1,straight,day,0.7583394050598145
6fb8e37b733965362c06adc79843e1a2,right-turn,day,0.7694329619407654
6ffcafb19ba620f76b9489ba69d94d8f,lane-change-right,day,0.5784211754798889
70376c7f15ed290399d179d04aa10742,straight,night,0.04646815359592438
704dc825c3e77e98716ac867f106e5d3,straight,day,0.8916298151016235
705bc76b5e7d00e700c39268d308b8cc,straight,night,0.046361133456230164
7081b41a970d0ee5585638c76ef686e7,left-turn,night,0.05521715059876442
708fd6fff7559c92a921221e280a0d99,straight,night,0.06231497973203659
70f0681024051269963372905496938a,straight,day,0.717568576335907
70f78bff4930deff47840eb2746e7e2f,left-turn,night,0.04495235159993172
70fb08ecc8b64d4755130319dd5e4151,straight,day,0.6061030030250549
7123a45605c1ca347202c04d645026ba,straight,day,0.8811547160148621
7124d8f92f3a3c68c0806dc3d00c0143,straight,night,0.04407859966158867
715c94054aa04562ce283a1863d1956a,straight,day,0.5723058581352234
7196daaf3a6a56ed7294a7dfa1fd8527,right-turn,night,0.07338420301675797
71ae55d1b2d74c5d27e8279c34f7504e,lane-change-right,day,0.8123663067817688
71c437f8a223b4b8cdd94ed9210cfd13,lane-change-right,day,0.6826110482215881
71dee7324da8bb9db22471dcccaf79da,straight,night,0.06210671365261078
7243456e8ca88a65cd7ac3ede06b12f8,straight,day,0.6803691983222961
725858c62e3bc7dade99766b0661abd6,lane-change-left,day,0.6667107939720154
728fb4ad9bc820f375ec0f4ced1de012,right-turn,day,0.743411660194397
7299eceb3eaf838ccd2a41852177961d,lane-change-left,night,0.04439563304185867
72b14340704fc587060a091b97ad799e,lane-change-right,day,0.7137489318847656
731a84ba988e8b674972ed9dfc0595d8,straight,day,0.8466134667396545
731c0cfbe51a3e5c953e055ed53b8f39,lane-change-left,day,0.7681946158409119
73afbeb4d9d10a692d52e3ebc3e1c549,lane-change-right,day,0.8306845426559448
73b74b9d571e8caaa53d93a119ee8c7e,lane-change-left,day,0.6761013269424438
73bc57403cd930d538eb7bfeddc2f237,straight,day,0.6128401160240173
73d12d508a2d06b998616442e2bc9904,straight,day,0.7629251480102539
73dcd962fb55dc44b61ee7c1472d16fb,left-turn,night,0.030211538076400757
73f5dd10b9ea0a1c60addb389f7e6165,straight,day,0.8036119937896729
73f99122ae7a2b9dbd43529604284f70,straight,night,0.04811742156744003
740115b5a8ae4342b2ccb7747b91502a,left-turn,night,0.03626123443245888
7404ea2577fa188f35f43a3e0713f717,left-turn,day,0.5320520997047424
741966418c00a9373df9a0594a6d150e,right-turn,night,0.12752960622310638
7431bf0aeb77803637d15badb5eebc2f,right-turn,night,0.07098926603794098
746a543769d5d8a0e2cf2324d08396cb,straight,day,0.6967809200286865
746f990b3e5ca8b147972e7167fc9c14,straight,day,0.6618438959121704
74a23184d555b3964aab884f2201f180,lane-change-right,day,0.8704440593719482
74b03f6fa2507d6561b87eaab3661624,left-turn,day,0.6102820634841919
74b86f8bddf5f62a9eaac7ec8f2ecfcd,right-turn,night,0.03772639483213425
754e52459dc2606e53b36de9257d3f71,straight,day,0.8328843116760254
75547e1fe31a940010e857cb92de8736,straight,night,0.27124136686325073
759e3cdbeca4dfd9d232dc705e680c6a,left-turn,night,0.040661610662937164
75a45f53c35b417dc8d59eb5a9dbd5a1,right-turn,night,0.044198375195264816
75d2845b1c52292b9003d4a086dccb27,lane-change-right,night,0.04908931255340576
75d8c6e340b0a3191fe7c50e92e704d4,lane-change-right,day,0.6777141690254211
75ee2a404ae4ea895e487c5c4e1b8e29,right-turn,night,0.039051275700330734
760cc4ec18b48dfe3dfa96df97f5cd86,straight,day,0.7988476157188416
763993e6a61f69b620f0edeb4eb221b0,straight,day,0.585005521774292
7662f1efa522d9474d75fb6a7cdb6509,right-turn,day,0.7392687201499939
76841bd6d678c05c05aa552d56b59e50,right-turn,day,0.8544141054153442
76d5c0de5a64a60a731719bb174279e8,straight,day,0.8013707995414734
77049e82bea72f3d4179774c8ed58279,right-turn,day,0.8077904582023621
77184b59e6df13ed3e4146f5f9891dfd,right-turn,day,0.912514865398407
774010be10d91f5800a900e12a35fed3,right-turn,day,0.5476341843605042
776eb5e2804f9718190efdfb4e8fa680,straight,night,0.1064947247505188
779fcada5dfcddf8f9f554ba453e88ac,right-turn,day,0.9626722931861877
7800be1ecf5c2473a0032792b127f838,right-turn,night,0.03582395613193512
783dd3c5f18426c0842839f444dbaf82,straight,day,0.7817935943603516
783e6047b83d9526a76f7cd4fe9093c2,lane-change-right,day,0.5942465662956238
78af205307584f5d55c269758a0d7998,right-turn,day,0.7946273684501648
78c4766a17f397ffadedd71e5050c125,right-turn,day,0.7292189598083496
78c8d4e79fdf191ba205459ac20acfa8,right-turn,day,0.9575928449630737
78eea7c370bf9584beb0435996f2e3a3,lane-change-right,night,0.03229949250817299
78f7905cd336355da76d0b674055db1e,straight,day,0.7055444121360779
78ffaf552a9ec88defa802ced636263a,straight,day,0.8517526388168335
7908c88bccf53bd2fa83c19a949b2f82,straight,night,0.04816804826259613
7912dc22830e509d6ac19608bfbf69e8,left-turn,day,0.9201862215995789
793898ef1f0cef6a0c754c7aab5af949,lane-change-right,day,0.970436155796051
793ccc4f629b89ad4810e8ec71041099,straight,day,0.5767154097557068
794abdbc1f16cc8fb1c6740e3cd208d2,straight,day,0.7958917617797852
794c9dfaa34d0fd32cf4f16ff888fd23,left-turn,day,0.662516176700592
79855ab9d8129a8fa40d5918219b9503,straight,day,0.6709856390953064
79a3f6fac6431688c4d16c3d1a257c82,straight,day,0.6219493746757507
79aa0b7be0fe0a3b3f1345008d50f130,left-turn,day,0.4179288148880005
79bd95b39381b316b2fec3b4c974fb1d,straight,night,0.05242560803890228
79c4f5b6cf5894f56829d93b61e5e380,right-turn,day,0.7776288390159607
7a38b991c1a63fa56cd6f769fefe6960,lane-change-left,day,0.8719893097877502
7a64702de398f2b7dd7b5f4712aaf750,right-turn,day,0.6233401298522949
7ad4cf54d6970313d961a8fb8d73760b,right-turn,day,0.5145678520202637
7ae36c27cd9727e4631e334bef8cd33c,left-turn,night,0.04664548113942146
7b0a15ce69d580e3725f6f6512ab128a,left-turn,day,0.6423783302307129
7b1c3d29034ca1ef73e316f9223990f2,straight,night,0.06887887418270111
7b5b0644dfebf2ff6d84c85df707203d,left-turn,day,0.808021605014801
7b5eba756503112e9eea25b4753e30d1,right-turn,day,0.5568330883979797
7b8156ca7461a6a47ce795f742c675ff,straight,day,0.8527660369873047
7b84c495e77174fc9bdc4adb21238a2c,straight,day,0.8851578831672668
7b93fb8b05a6af728c22267d75911052,right-turn,day,0.7824457883834839
7bb3a6d91628d67308a97bcdbcc84c03,right-turn,day,0.7695841193199158
7bd1f46026eb0848645538acc35b2240,left-turn,night,0.03209175914525986
7bd681f4e99f41a477f9171d8110610a,straight,night,0.03714331239461899
7be20c8a6404be9f7c50667866ee005b,straight,day,0.6700620055198669
7be27848435f6925cdc6e3acfd6612c5,lane-change-right,day,0.792336642742157
7c01b365e21fbc2f56117bcb8d2c935f,straight,night,0.03121430054306984
7c15617c988bc08b04ec0d8cb963a5fa,left-turn,day,0.836661159992218
7c41fefb572ce4f8c7e0377b3da6cede,straight,night,0.06837864220142365
7c47402203e6943ab1a73f4cbbec71a7,straight,day,0.8141216039657593
7c580395860e0ac8fbce19d0f38d8edb,lane-change-left,day,0.5119006037712097
7cde3eb1b5d878c0539cd4a6e42be8e9,straight,night,0.06289650499820709
7cf7155d82597244b81510dbf403e7a2,straight,day,0.691646158695221
7cf744f7d61876a19fab07541680e9c4,left-turn,day,0.8191657066345215
7d0e5df56a7c5c86c7758044a4597e72,left-turn,day,0.9241970777511597
7d25214d381651b6781c166890f94240,straight,day,0.6485925912857056
7d2869e8e38f056fd9781b0be049a10a,straight,night,0.1858220398426056
7d6dae9cb89ff102a48699b2d817cbb2,right-turn,day,0.4799659848213196
7d7009968e9c09b199a8a1fed7e711aa,right-turn,day,0.8405230045318604
7d76efb2c9ebecd842e252c59c35fcc4,right-turn,day,0.8486714959144592
7d9554c1aaf6fc56fc754fc8ddf76ea5,straight,day,0.5954780578613281
7dbb56e9ffca01a22a2c889765400b39,right-turn,night,0.11568404734134674
7deb1648e456eb96124b1d41c18409cc,left-turn,day,0.8376560211181641
7e3a5fa0c3009fe98cef572ece1daa0b,right-turn,day,0.9936648011207581
7e65cbe0cdb38fb5604ea173f5b95564,right-turn,day,0.8525528907775879
7efa5beb05669542165b2a66fb4490ba,lane-change-left,night,0.09246134757995605
7f3113ccf0ebdc4642696045ab37cfbf,right-turn,day,0.8009846806526184
7f87ac3f421f6b96269de449c0095771,left-turn,day,0.6919765472412109
7f8ff56b560d1b527f9d1b57e20e5532,right-turn,day,0.8522147536277771
7fd7ba6d886ff79cda1015b8c35c4a7d,straight,day,0.7562933564186096
7fe6ac6b8107a7718cfe3b633942c5e7,right-turn,day,0.9523680806159973
8002b97c8219c5806d0fa73fbe195cce,lane-change-right,day,0.7289333939552307
804e8135ce508a79e1e59226179a66be,left-turn,day,0.38152843713760376
8069aca81e4e489772112abbc731f42d,right-turn,day,0.9078142642974854
807a4d340b634681cd9d8043617a0a6a,right-turn,day,0.49040165543556213
80839ace3aad7c5025f2a266b180d272,lane-change-left,night,0.08834865689277649
80b0e0d68009de5d22abb1efa94720a5,straight,day,0.7472081184387207
80b53d3a713350ebdaf92a891df6f60a,lane-change-left,night,0.06749280542135239
80d911b579aea359e12b28cce5ed8700,straight,day,0.8043943643569946
80ed6a2febbc2017925a85d36af8c602,left-turn,day,0.7043986916542053
80fb758fd0f7865d64d1d15ed7594d2a,right-turn,day,0.9347466826438904
810f3182045c34f25a2404a31f1b6122,left-turn,day,0.6226991415023804
811569f0987d9aa32f541676e8fc213b,right-turn,day,0.6946918964385986
815561360bf3731eb6382bae61aa0951,right-turn,night,0.08183785527944565
815ee2ffa94ba6acb62c6914f254a10c,right-turn,day,0.6586440801620483
81971dcc001c0af3ae44f88a0492d862,straight,day,0.6158448457717896
81c1ca6b646fb029f70eb6ecfc7221a7,right-turn,day,0.7803059816360474
81cb5be798fbe6857f19aa44fda2ea43,straight,night,0.03259924426674843
82068b3a4dc901136677c7d9e131bc61,straight,day,0.7091028690338135
821a4c6252de4ad546ac99462880383c,lane-change-left,day,0.9794070720672607
823f0c290df508bc6f03e25ce05f75ec,left-turn,day,0.9664009809494019
8243aa4db485f110e6b5d8ce15592929,right-turn,day,0.7315914034843445
824b0c2b064079ffb7cee6c862e3109b,straight,day,0.9599913358688354
82649326289254de94a5eb3f9904b40d,straight,day,0.594156801700592
82fbef7d50ccc98574dee894061a0aed,right-turn,night,0.031513527035713196
831528dbc483fddad67d09e8f2c13422,right-turn,night,0.03234051540493965
831c5782d17eceda995faa790657ab57,lane-change-right,day,0.9384781122207642
83203ee5895f0b012395c882be0bdb85,straight,day,0.6622154116630554
834d2c0bd08dddbcb9501fdd7520072d,left-turn,day,0.771007776260376
83555f6a5d48570a6ce2e25be016be3b,straight,day,0.42402198910713196
83924e09857380c69f4090840d3c5edb,lane-change-right,day,0.8274789452552795
83973be729437017b6052b926ffae8c0,left-turn,day,0.6604816317558289
83a0cd05513dad28023ad844cfca35e7,left-turn,day,0.6282682418823242
83af70dee36d655ace457c6d2a9ad841,right-turn,day,0.804478108882904
83bea2efd2273085eed62d065d964093,straight,day,0.5062840580940247
83c9268804196aa09dbd1ebefb0a91f8,straight,day,0.9304173588752747
83ca4236af610e30c7a51f9c61a9f40d,lane-change-left,day,0.9935034513473511
83ea89ad6c264a73041485d3bca2275c,lane-change-right,day,0.8805152773857117
83ed0ead7d565a46d55eecc3b3fb35c5,straight,day,0.8320379853248596
83f003c5cca13447b36a3e23aceb3edd,left-turn,night,0.04096263647079468
83f7652c4da67f7ff6996efbe9ac1e0c,right-turn,night,0.25351205468177795
84176c12e42e81a20ebf80779ce39657,left-turn,night,0.03874845802783966
841cea6f0c4e3416e3e1bb3e4f4c89dc,lane-change-right,day,0.5466490387916565
845e7da1fdfbd8c8d758a373ed55f029,left-turn,night,0.04714333638548851
8463f764a16ca4a96886dda6f781a73f,lane-change-right,day,0.7826311588287354
84703b69db5a8dbe4b9e7ac1508ea443,right-turn,day,0.43058615922927856
847f26558648bf3d61bff2b3977f433c,lane-change-right,day,0.598101019859314
849e55cf3d8ae4bad178c618aba06179,straight,night,0.043267130851745605
84fcc7e412c81a982cbc3121fee017cc,straight,day,0.5788117051124573
850898ae0bd1bcd555d297d34594bdae,right-turn,night,0.0576324462890625
851eb1ba391495a18cf3d7371e32924b,left-turn,night,0.13072609901428223
85762077cea1b366ecb6f9ae9fe494f7,right-turn,night,0.07334309816360474
85997a48a48104970ad9347a6edba214,left-turn,day,0.6022807359695435
859cf93d01347552c6973eb464f58167,straight,night,0.0303436778485775
85a65525fd20984bc8d1a4f04ee86798,left-turn,night,0.036111414432525635
85b27c502fee1289a26253dc32038ffe,left-turn,day,0.8419440984725952
85cf81308c2afac5c0e88dbcb8ee1286,straight,day,0.6027643084526062
85f35f57dbbcf9602a64a7bb6e9a2480,straight,day,0.6642668843269348
866502c0b822f7848cbd9bfc5830d723,left-turn,day,0.7571729421615601
867522daf0760d1c993a392ec2468f66,left-turn,day,0.8270803093910217
86887df5cd0c0a1610f0a1dd6d18171a,straight,night,0.034110408276319504
86901a5262d98f52b3ea7cde02d1e9f5,left-turn,day,0.9729263186454773
86959ff5c75b64287b9ebf00b8d16894,straight,day,0.8495469093322754
869853d22581af2cd56b6710eb921c20,lane-change-left,day,0.8998110890388489
87541f96750e18395ff8318173babb2e,lane-change-left,night,0.03872797638177872
875cee1bc3d724c6eea0e5f726b03e58,lane-change-left,day,0.8924965858459473
8777a1da447c079cbaadbc8d34497310,left-turn,day,0.5761753916740417
877f27225e14c5b4305c055ddf210a85,left-turn,night,0.06506425887346268
879f9df1547978772361c8916350efbb,straight,night,0.03576649725437164
87a58c9f39b0a541bb6aaae9791a3560,right-turn,day,0.7685065269470215
88625ef7bece9fb8fbcda3e7cb70d804,lane-change-right,day,0.6305019855499268
88ac41bbabdf92476eafb93f72e033c1,lane-change-left,night,0.034692056477069855
88c040c00b8b648c9f39bcc185232b6d,straight,night,0.16367386281490326
88c570f98758931201100d6e2e6a9958,straight,day,0.9958303570747375
88c9477c215ed7091b5b324b4dd68c4f,lane-change-left,night,0.21455097198486328
88e91cdc725fc9e7c01cf3b5f97a4d6d,right-turn,night,0.06172404810786247
88f857aecabb3515d12f85b2c4f96643,left-turn,day,0.6496521830558777
89212074486ee1018d6e9b2c6df4ed9c,straight,night,0.07613270729780197
892b2e103ff988717767f8ffb2bd8334,lane-change-right,day,0.7426143288612366
896b5ed47c33b2c1fe319f15e31b7aa3,lane-change-right,night,0.09285810589790344
896c708c111d8692dc2c200ed6928769,right-turn,day,0.8006576299667358
899a93c5e7a584b7903a16d4d1133c3a,straight,day,0.7796953320503235
89a78b51c2c97ac7653b662f4231ac20,lane-change-right,night,0.10697023570537567
89d30a05004e7e9bfd2a3bbc6b445f2b,left-turn,day,0.7487785816192627
8a4d7fbeab0a9306b10f81a008aee625,straight,day,0.7073095440864563
8a8d3d1cbbaa43e0aa1b79f2f0a54570,lane-change-right,day,0.9283685088157654
8a9a879d8cdf3ffe9f7e9aa2b8b57db5,right-turn,day,0.9042534828186035
8a9bc91b6436d7e5f79fc8616c7b0a47,lane-change-left,day,0.5821252465248108
8aa80fbe5c2a953f42e708b1b8fd0c43,straight,day,0.8679331541061401
8ab72fabcff7aa42d2b1f5912e562049,straight,day,0.6813308596611023
8ab934bd32f678757450b658a13706ca,straight,night,0.04098406434059143
8ad071c30a8ce8b3bbfc3bfb94d802a9,straight,day,0.5705965757369995
8ad3017a2851714eae54df2fe5c472b6,straight,night,0.04663300886750221
8af90c1849bdd98e182a76d4a3d6385c,left-turn,day,0.9120191335678101
8b03d6067b43f294be748397d0ce5656,right-turn,night,0.06999056786298752
8b3dcd8ab51961abfe4f880d49137427,right-turn,day,0.9412317872047424
8b511b227922c4014c210b737e256429,right-turn,night,0.04300579056143761
8b999e0ead4c0944f58ad648e1d7ca3f,straight,day,0.7621707916259766
8babe36c1e94fe1d088edf57352b278f,straight,day,0.6495102047920227
8bef7f653be02c95019ce0c53036ab54,lane-change-right,day,0.7383067607879639
8bfe4ed8b2911c487510033244464da2,straight,day,0.6883863210678101
8c07eae9261203513afb25aac288dd9f,left-turn,day,0.5217370986938477
8c1d31e956be3ebf4ae3a4e36bc2d428,left-turn,night,0.0355793796479702
8c532af5545ed223a586edf5db2f30c8,right-turn,night,0.19013461470603943
8c59d32c7e833e82fcd8989807751717,right-turn,night,0.029437994584441185
8c63574069fe98049aa858fac7b4fd66,left-turn,day,0.6278373003005981
8cbf4298c1b71ea37b3e35c04b707a7b,lane-change-left,day,0.7147015929222107
8cf69f39bffb9bc4d34f491757e412f8,left-turn,day,0.9368854761123657
8da82d06e0e498667dcfeb84bddc4d4e,straight,day,0.6001747250556946
8dbb7106e8ffb455f7c865d2aa9de58f,lane-change-right,day,0.8283267021179199
8dd697642db29331611711a27ae1861f,left-turn,night,0.048065029084682465
8e23d3241ba27a31d9b87330ab627011,right-turn,night,0.04246938228607178
8e30b38c9c538b412e135b1d15c58e68,straight,day,0.6491633057594299
8e3c3e2e983b46611a624067398b4c95,straight,day,0.905056357383728
8e3cb4fe7006b5d82ee1fd6fa61db4ad,straight,day,0.6072219610214233
8ea4ba08f5582f3010f50e7fd9b52603,right-turn,day,0.6467519402503967
8eb4a9c6257b2139c55ec893315776ff,left-turn,night,0.07061772793531418
8eee9cd3d2e8dc19360498e180c84dcc,right-turn,night,0.05709177628159523
8f5a778ce2b14a46724e3ed912cc6d6d,straight,day,0.5769030451774597
8f5b7777b204f062a056528c5aefd660,lane-change-left,night,0.07060902565717697
8f636a3a173a4943f8b5a1aea159b63a,lane-change-left,day,0.6800869703292847
8f71300fe9ccdcc7347e320a17768e06,right-turn,night,0.03413081914186478
8fb88e7e3046f40642497111aca31a37,lane-change-left,night,0.08630231767892838
901e0e7632830ea398114e9f3976323a,straight,day,0.9649341702461243
9046d9fa368f5c7fd790cd2593a01109,right-turn,day,0.6181303858757019
904ffa368a2d4e023396ddf75b632a8b,lane-change-left,day,0.7448711395263672
90567bc808eff2209e116c2160df08dd,right-turn,night,0.036019884049892426
906c181fa21e32cf734d3ee5fe83abb8,lane-change-right,day,0.6995842456817627
908c1ec127011f344f305d0112ab7257,straight,night,0.07455040514469147
908fdc22e61cd84a3cc0dd787b99b170,lane-change-left,night,0.0491659939289093
90ea03080e0d0926fc7c46182ada68ee,right-turn,night,0.060622986406087875
9129e559b46a6201c526aa0a34942454,lane-change-left,day,0.7721215486526489
91363d23ce6a357eb20517e511f06307,straight,night,0.10553769767284393
914ff4d463c3dcddb72b404704892870,left-turn,day,0.5861724615097046
9164360979a21a6ffe6812e9d8b2ea16,right-turn,night,0.03279890492558479
9178c10600c5d8641296336046450cda,right-turn,night,0.11670881509780884
9184ba2d24d84b767274779894a096b8,straight,day,0.48910439014434814
918896c196d157e96fa93582e4bb4fcf,left-turn,day,0.8734880685806274
91b480f6db1448850f4058600f4cf1ea,straight,day,0.8450658321380615
91b626d25845f7cdaa7f6d702a073b59,lane-change-left,day,0.7920758128166199
91c8c941e8745d4fb868ad9d90093a24,left-turn,day,0.49267247319221497
91cc59a2fbbb75e2d34c482c1ee35e27,straight,day,0.49704667925834656
91ecee2ae1306ed10f90e9646fb352c7,lane-change-right,day,0.757847011089325
91f2d6f860d83088016bef0fee0855a1,lane-change-left,day,0.6920434236526489
920d9d93127be940246d52863435ad80,right-turn,day,0.6016205549240112
9258f24a1e8687c4cc58ebcf058aed62,straight,day,0.4700368344783783
9285ef829980760b883aa58cd6e890b1,left-turn,night,0.04445302486419678
928eb060aaf2c60f0ac65ef99d5f1703,straight,day,0.7514041066169739
92b2d73cf14ed5c332fc01f994cb8c46,straight,day,0.7144299745559692
92df7a3d56263f9bac047b83efc0c03f,right-turn,night,0.034558843821287155
9317966ff42cb05da772568a2a7e9e73,lane-change-right,night,0.04443201422691345
9331de16d55e2d34725fd31705093034,straight,night,0.08236425369977951
